RowNumber,CustomerId,CreditScore,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
2899,15624510,696,1,1,52,5,139781.06,1,1,0,27445.4,1,20-11-2017
2900,15810944,586,1,2,35,7,0,2,1,0,70760.69,0,17-09-2016
2901,15668575,626,2,2,26,7,148610.41,3,0,1,104502.02,1,06-06-2016
2902,15603246,498,1,1,73,3,170241.7,2,1,1,165407.96,0,23-12-2019
2903,15804002,691,1,2,33,5,128306.83,1,1,1,113580.79,0,16-12-2017
2904,15728773,568,1,2,47,3,0,2,1,1,45978.39,0,10-11-2019
2905,15598044,715,1,2,35,4,0,1,1,1,152012.36,0,23-02-2019
2906,15694829,680,3,1,32,7,175454,1,0,1,77349.92,0,12-09-2016
2907,15600575,802,2,1,41,6,0,2,1,0,47322.05,0,24-11-2016
2908,15727311,539,1,2,22,5,100885.93,2,1,1,38772.65,0,08-03-2018
2909,15570769,494,1,1,69,4,93320.8,1,1,1,24489.44,0,17-09-2019
2910,15606274,594,3,1,38,3,63176.44,2,1,1,14466.08,0,03-12-2019
2911,15746139,596,1,1,33,3,139451.67,1,0,0,63142.12,0,28-12-2019
2912,15704987,649,1,2,52,6,49113.75,1,1,0,41858.43,0,02-04-2017
2913,15628972,699,3,1,32,5,123906.22,3,1,1,127443.82,1,18-12-2017
2914,15697686,787,1,2,40,3,0,2,1,1,84151.98,0,03-12-2019
2915,15733883,604,1,1,28,6,0,2,0,0,58595.64,0,29-06-2017
2916,15617482,489,3,2,52,5,131441.51,1,1,0,37240.11,1,08-01-2018
2917,15704583,651,1,1,56,5,0,1,1,0,114522.68,1,22-08-2018
2918,15621083,698,1,1,57,4,136325.48,2,1,1,72549.27,1,08-12-2018
2919,15649487,578,3,2,38,4,113150.44,2,1,0,176712.59,1,21-12-2018
2920,15736760,538,2,2,42,5,0,1,0,0,152855.96,0,13-07-2018
2921,15714658,696,1,2,33,4,0,2,1,1,73371.65,0,28-10-2018
2922,15599081,507,3,2,46,4,102785.16,1,1,1,70323.68,0,27-01-2019
2923,15705113,685,2,1,34,6,83264.28,1,0,0,9663.28,0,08-12-2016
2924,15631159,705,3,1,41,4,72252.64,2,1,1,142514.66,0,21-09-2019
2925,15792818,499,3,2,29,3,148051.52,1,1,0,118623.94,0,02-10-2019
2926,15633531,717,1,2,76,7,138489.66,1,1,1,68400.14,0,14-07-2016
2927,15744529,510,1,1,63,4,0,2,1,1,115291.86,0,30-03-2019
2928,15669656,632,1,1,32,4,111589.33,1,1,1,170382.99,0,16-06-2019
2929,15581198,668,3,2,39,3,122104.79,1,1,0,112946.67,1,10-11-2019
2930,15729054,744,3,1,32,5,96106.83,1,1,1,79812.77,0,09-12-2017
2931,15573452,663,3,1,42,3,115930.87,1,1,0,19862.78,0,27-12-2019
2932,15776733,638,3,2,37,6,124513.66,2,1,0,158610.89,0,24-09-2016
2933,15724858,688,1,2,54,4,0,1,1,0,191212.63,1,05-05-2019
2934,15713144,588,2,1,46,4,0,1,1,0,61931.21,0,05-07-2019
2935,15690188,631,1,1,33,4,0,1,1,1,58043.02,1,20-09-2019
2936,15689425,687,2,1,35,3,100988.39,2,1,0,22247.27,0,18-11-2019
2937,15671766,599,1,1,44,5,118577.24,1,1,1,31448.52,0,03-09-2018
2938,15782806,718,2,1,28,4,0,2,1,0,146875.86,0,24-09-2018
2939,15764419,730,1,1,27,4,0,2,1,1,116081.93,0,25-07-2019
2940,15591915,533,1,2,39,6,0,1,0,1,73669.94,1,13-01-2017
2941,15772798,711,2,2,28,6,0,2,1,1,93959.96,0,24-05-2017
2942,15792008,555,2,2,26,7,0,2,0,1,158918.03,0,01-08-2016
2943,15715541,850,1,2,42,5,113311.11,1,1,1,198193.75,0,21-07-2018
2944,15639277,678,1,2,41,4,0,1,0,0,13160.03,0,24-04-2019
2945,15798850,576,1,1,32,7,0,2,1,0,4660.91,0,13-09-2016
2946,15776348,835,3,1,20,7,124365.42,1,0,0,180197.74,1,24-06-2016
2947,15727696,592,1,1,42,5,147249.29,2,1,1,63023.02,0,03-04-2018
2948,15793813,774,1,1,36,5,103688.19,1,0,1,118971.74,0,21-06-2018
2949,15694395,620,1,2,29,5,138740.24,2,0,0,154700.61,0,03-12-2017
2950,15764195,519,2,1,39,7,111900.14,1,1,1,97577.17,0,09-02-2016
2951,15744919,734,2,2,37,6,152760.24,1,1,1,48990.5,0,04-03-2017
2952,15671655,763,3,1,31,5,143966.3,2,1,1,140262.96,1,21-06-2018
2953,15654901,733,1,1,51,4,141556.96,1,1,0,130189.53,0,23-07-2019
2954,15649136,650,1,2,43,4,0,2,1,1,16301.91,0,12-09-2019
2955,15775562,538,1,2,33,3,0,2,1,0,126962.41,0,25-10-2019
2956,15807481,577,1,2,46,4,0,1,1,1,158750.53,0,26-08-2019
2957,15642885,792,1,1,30,5,0,2,1,0,199644.2,0,19-08-2018
2958,15789109,686,1,2,41,5,0,1,1,1,144272.71,1,01-01-2018
2959,15814004,589,1,1,29,3,0,2,0,1,98320.27,0,30-09-2019
2960,15673619,530,1,1,25,3,162560.32,1,1,0,64129.03,0,08-10-2019
2961,15595135,778,3,2,29,4,123229.46,1,1,0,181221.09,0,26-01-2019
2962,15583681,616,2,1,31,6,76665.71,2,1,1,163809.08,0,22-09-2017
2963,15605000,550,1,1,38,6,140278.99,3,1,1,171457.06,1,01-06-2017
2964,15718071,655,1,2,51,5,0,2,0,1,15801.02,0,18-03-2018
2965,15679760,721,1,1,46,4,115764.32,2,0,0,102950.79,0,29-11-2018
2966,15654574,499,3,1,36,3,131142.53,2,1,0,174918.46,0,06-11-2019
2967,15577178,511,1,1,45,5,68375.27,1,1,0,193160.25,1,11-12-2017
2968,15595324,579,3,2,39,5,117833.3,3,0,0,5831,1,25-12-2017
2969,15756932,696,2,2,36,5,0,2,1,1,82298.59,0,08-03-2018
2970,15726358,681,1,1,34,5,0,2,0,0,130686.59,0,28-08-2018
2971,15595228,815,1,1,45,4,0,1,0,1,52885.23,1,16-03-2019
2972,15782530,681,2,1,30,7,111093.01,1,1,0,68985.99,0,08-04-2016
2973,15592877,641,2,1,42,7,132657.55,1,1,0,35367.19,0,03-05-2016
2974,15651983,591,1,2,56,7,128882.49,1,1,1,196241.94,1,27-07-2016
2975,15746737,565,3,1,59,5,69129.59,1,1,1,170705.53,0,30-09-2017
2976,15774179,487,1,1,37,5,0,2,1,1,126477.41,0,08-03-2018
2977,15667265,729,1,1,39,3,121404.64,1,1,1,159618.17,0,02-10-2019
2978,15655123,505,2,2,45,5,131355.3,3,1,0,195395.33,1,17-11-2017
2979,15595917,580,1,2,35,5,102097.33,1,0,1,168285.85,0,10-02-2018
2980,15668385,642,1,1,40,4,154863.15,1,1,1,138052.51,0,13-08-2019
2981,15709476,850,2,2,41,4,99945.93,2,1,0,71179.31,0,14-09-2019
2982,15711218,616,3,1,39,5,121704.32,2,1,0,55556.3,0,15-04-2018
2983,15798659,526,2,2,43,4,0,2,1,0,31705.19,0,23-09-2018
2984,15663939,523,3,1,35,6,138782.76,1,1,1,186118.93,0,04-07-2017
2985,15694946,663,1,1,35,4,0,2,1,1,195580.28,0,20-01-2019
2986,15631912,840,1,1,30,3,136291.71,1,1,0,54113.38,0,20-12-2019
2987,15768816,570,3,1,42,4,107856.57,2,1,0,127528.84,0,06-01-2019
2988,15682268,676,3,2,26,4,108348.66,1,0,0,60231.74,1,25-07-2019
2989,15684801,689,1,1,47,5,93871.95,3,1,0,156878.42,1,07-09-2018
2990,15636428,703,2,2,45,4,0,1,1,0,182784.11,1,05-05-2019
2991,15809823,491,3,1,19,5,125860.2,1,0,0,129690.5,0,12-03-2018
2992,15699284,584,1,1,49,5,172713.44,1,1,0,113860.81,0,30-10-2017
2993,15786993,810,1,2,51,7,0,2,0,1,184524.74,0,16-08-2016
2994,15709441,745,2,2,59,3,0,1,1,1,36124.98,0,30-12-2019
2995,15710257,625,1,2,39,7,130786.92,1,0,1,121316.07,0,09-08-2016
2996,15582492,535,1,2,29,3,112367.34,1,1,0,185630.76,0,21-12-2019
2997,15575694,729,2,2,45,6,91091.06,2,1,0,71133.12,0,07-05-2017
2998,15756820,655,1,2,26,5,106198.5,1,0,1,32020.42,0,23-12-2017
2999,15766289,751,1,1,47,4,142669.93,2,1,0,162760.96,0,09-09-2019
3000,15593014,525,1,1,33,5,112833.35,1,0,1,175178.56,0,02-04-2018
3001,15584545,532,1,2,40,4,0,2,0,1,177099.71,0,03-06-2019
3002,15675949,696,2,2,43,5,0,2,1,1,66406.37,0,10-04-2018
3003,15672091,786,3,2,32,3,104336.43,2,0,0,59559.81,0,02-12-2019
3004,15801658,580,1,1,55,7,104305.74,1,0,1,175750.21,0,15-05-2016
3005,15706185,596,3,1,47,4,140187.1,2,1,1,174311.3,0,07-11-2018
3006,15789863,683,1,1,39,5,0,2,1,0,171716.81,0,16-03-2018
3007,15720943,747,1,2,45,5,114959.12,1,1,0,189362.39,1,27-12-2017
3008,15697997,602,1,1,33,6,164704.38,1,0,1,180716.1,1,10-04-2017
3009,15665416,779,1,1,62,3,119096.55,1,0,1,116977.89,0,06-10-2019
3010,15660200,551,1,1,31,4,0,2,1,1,185105.44,0,12-12-2018
3011,15619653,666,1,1,47,4,0,1,1,0,35046.97,1,03-06-2019
3012,15773447,526,2,1,30,5,0,1,1,0,36251,0,04-02-2018
3013,15739160,849,1,2,41,4,115465.28,1,1,0,103174.5,0,02-01-2019
3014,15689237,471,1,2,27,5,0,2,1,0,122642.09,0,31-08-2018
3015,15679297,628,2,1,43,6,184926.61,1,1,0,122937.57,0,05-11-2016
3016,15591433,674,3,1,43,3,85957.88,2,1,0,8757.39,0,04-12-2019
3017,15642725,797,1,1,32,6,114084.6,1,0,1,125782.29,0,01-08-2017
3018,15701962,590,2,2,29,4,166930.76,2,1,0,122487.73,0,05-08-2019
3019,15811613,588,1,2,27,4,0,1,1,0,20066.38,0,12-11-2018
3020,15741049,577,1,1,29,6,0,2,1,1,55473.15,0,10-07-2017
3021,15724423,571,1,2,38,7,107193.82,2,0,0,38962.94,0,10-08-2016
3022,15574305,680,1,1,36,6,116275.12,1,1,1,63795.8,0,26-11-2016
3023,15678168,648,2,2,27,4,0,2,1,1,163060.43,0,01-10-2018
3024,15697020,618,1,1,39,3,91068.56,1,1,0,26578.69,0,07-11-2019
3025,15610801,648,3,1,41,6,123049.21,1,0,1,5066.76,0,29-01-2017
3026,15745232,759,1,2,39,7,0,2,1,1,140497.67,0,31-01-2016
3027,15722758,585,1,1,40,4,0,2,0,0,146156.98,0,25-04-2019
3028,15792102,774,1,2,42,4,137781.65,1,0,0,199316.19,0,21-06-2019
3029,15675185,697,3,2,48,6,108128.96,2,1,1,103944.37,0,23-12-2016
3030,15801247,605,2,1,39,7,105317.73,2,1,0,138021.36,0,21-03-2016
3031,15725660,676,1,1,20,3,80569.73,1,0,0,68621.98,0,16-11-2019
3032,15638963,678,1,2,22,7,174852.89,1,1,1,28149.06,0,08-04-2016
3033,15800061,495,2,2,45,5,89158.94,3,1,0,135169.76,1,02-10-2017
3034,15578006,787,1,2,85,5,0,2,1,1,116537.96,0,29-11-2017
3035,15668504,770,1,1,36,5,89800.14,1,1,1,105922.69,0,15-03-2018
3036,15687491,817,3,1,45,5,101207.75,1,0,0,88211.12,1,27-08-2018
3037,15610403,659,1,1,43,4,106086.42,2,1,0,26900.63,0,19-01-2019
3038,15741094,693,1,1,21,7,0,2,1,1,3494.02,0,08-04-2016
3039,15807909,744,1,1,47,4,0,2,1,0,113163.17,0,16-03-2019
3040,15666141,829,2,2,26,3,101440.36,2,1,1,19324.5,0,11-10-2019
3041,15617134,716,1,1,38,5,0,2,1,0,189678.7,0,05-02-2018
3042,15783029,671,1,1,34,4,106603.74,2,1,1,26387.71,0,25-10-2018
3043,15622833,835,3,2,29,5,130420.2,2,0,0,106276.55,0,14-07-2018
3044,15746422,636,1,2,38,6,0,1,1,0,45015.38,0,01-10-2016
3045,15750839,649,2,1,29,4,45022.23,1,1,1,173495.77,0,09-01-2019
3046,15749130,621,3,1,27,6,74298.43,1,1,1,52581.96,0,29-05-2017
3047,15779862,658,3,2,31,6,133003.03,1,0,1,146339.27,1,27-07-2017
3048,15767871,784,2,1,48,4,0,2,1,1,182609.97,0,25-06-2019
3049,15679651,783,2,2,37,4,136689.66,1,1,0,197890.65,0,13-08-2019
3050,15576219,615,1,1,32,5,0,2,1,1,6225.63,0,23-01-2018
3051,15699247,791,1,2,44,4,0,2,1,1,123977.86,1,17-12-2018
3052,15619087,762,1,1,53,3,102520.37,1,1,1,170195.4,0,29-12-2019
3053,15605327,607,1,1,35,6,0,2,1,1,114190.3,0,14-07-2017
3054,15610140,601,1,2,34,5,0,2,1,0,27022.57,0,04-12-2017
3055,15791174,540,2,1,67,5,88382.01,1,0,1,59457,0,11-12-2017
3056,15602373,812,1,1,44,4,115049.15,2,1,0,165038.41,0,09-05-2019
3057,15762605,685,1,1,58,7,104796.54,1,1,1,154181.41,0,19-08-2016
3058,15598840,680,1,1,33,5,123082.08,1,1,0,134960.98,0,06-12-2017
3059,15744279,680,2,2,58,6,0,2,1,1,65708.5,0,21-12-2016
3060,15670619,631,1,2,33,5,0,2,0,0,117374.22,0,04-01-2018
3061,15599533,569,1,2,43,3,0,2,1,1,77703.19,0,20-10-2019
3062,15757837,584,3,1,33,7,88311.48,2,1,1,177651.38,0,17-08-2016
3063,15697574,582,1,2,40,4,0,3,1,1,60954.45,0,30-11-2018
3064,15578738,609,1,1,32,6,71872.19,1,1,1,151924.9,0,03-06-2017
3065,15762228,506,2,1,35,5,110046.93,2,1,0,26318.73,0,03-12-2017
3066,15614827,503,1,1,42,6,104430.08,1,1,1,147557.71,0,29-11-2016
3067,15789815,503,1,2,28,6,0,2,1,0,125918.17,0,26-11-2016
3068,15579781,806,3,1,31,5,138653.51,1,1,0,190803.37,0,18-07-2018
3069,15587013,653,1,2,31,7,102575.04,1,1,1,11043.54,0,06-03-2016
3070,15570932,666,1,1,43,5,137780.74,2,1,1,119100.05,1,24-09-2017
3071,15794661,674,2,1,32,4,0,2,1,0,140579.17,0,24-11-2018
3072,15581654,798,1,1,32,3,0,2,0,1,37731.95,0,07-12-2019
3073,15644296,740,1,2,30,4,105209.54,1,1,0,1852.58,0,08-08-2019
3074,15614420,531,3,2,32,6,109570.21,2,1,1,172049.84,0,20-07-2017
3075,15609653,614,3,2,44,3,118715.86,1,1,0,133591.11,1,25-11-2019
3076,15594577,556,1,1,35,5,0,2,1,1,192751.18,0,17-04-2018
3077,15584114,678,3,2,43,6,153393.18,2,1,1,193828.27,0,22-03-2017
3078,15673367,587,3,1,33,5,132603.36,1,1,0,55775.72,0,26-10-2017
3079,15685576,527,2,2,36,7,0,2,1,1,102280.29,0,17-05-2016
3080,15774727,757,3,2,34,7,129398.01,2,0,0,44965.44,0,01-09-2016
3081,15694288,468,2,1,28,6,0,2,1,0,170661.02,0,05-02-2017
3082,15603319,693,1,1,29,5,151352.74,1,0,0,197145.89,0,05-04-2018
3083,15759066,483,1,2,44,4,136836.49,1,1,0,192359.9,1,09-12-2018
3084,15814816,466,1,1,40,7,91592.06,1,1,0,141210.18,1,17-01-2016
3085,15724402,770,1,2,30,6,0,2,1,0,100557.03,0,24-11-2016
3086,15571059,734,1,2,54,5,0,1,1,0,130805.54,1,24-10-2017
3087,15674206,716,1,2,22,5,0,2,1,1,92606.98,0,18-09-2018
3088,15715160,439,1,1,36,4,165536.28,2,1,1,123956.83,0,26-06-2019
3089,15730448,538,3,1,25,3,62482.95,1,1,1,102758.43,0,24-09-2019
3090,15662067,743,1,1,40,3,68155.59,1,1,0,94876.65,0,20-12-2019
3091,15779581,734,2,2,43,6,55853.33,2,0,1,94811.85,1,05-11-2016
3092,15662901,656,1,1,37,4,0,2,0,1,67840.81,0,02-09-2019
3093,15689751,666,1,2,31,7,79589.43,1,0,0,4050.57,0,11-06-2016
3094,15667742,627,2,1,41,7,100880.76,1,0,1,134665.25,0,22-04-2016
3095,15738448,480,3,2,25,5,174330.35,2,0,0,181647.13,0,11-03-2018
3096,15680243,792,1,1,19,7,143390.51,1,1,0,33282.84,0,20-05-2016
3097,15745083,613,3,1,59,7,91415.76,1,0,0,27965,1,22-09-2016
3098,15708228,476,3,1,30,6,134366.42,1,1,0,68343.53,0,15-11-2016
3099,15628523,539,1,2,24,6,0,2,1,1,198161.07,0,17-07-2017
3100,15708196,696,2,1,60,4,88786.81,1,1,1,196858.4,0,01-07-2019
3101,15735549,810,3,1,35,3,96814.46,2,1,1,120511.03,0,05-11-2019
3102,15809347,763,3,1,32,5,160680.41,1,1,0,30886.35,0,27-10-2017
3103,15660866,640,1,2,29,4,0,2,1,0,2743.69,0,14-11-2018
3104,15766609,655,1,2,47,3,0,2,1,0,167778.62,0,11-12-2019
3105,15654230,526,3,1,31,4,145537.21,1,1,0,132404.64,0,04-09-2019
3106,15794566,678,1,2,28,4,0,2,1,1,144423.17,1,11-05-2019
3107,15800890,554,1,2,45,4,0,2,1,1,181204.5,0,04-09-2019
3108,15697424,597,2,2,30,4,119370.11,1,1,1,182726.22,1,14-02-2019
3109,15724536,560,2,2,28,6,0,2,1,1,120880.72,0,20-09-2017
3110,15735878,850,3,2,47,4,134381.52,1,0,0,26812.89,1,11-09-2019
3111,15707596,546,3,2,74,3,114888.74,2,1,1,66732.63,1,01-10-2019
3112,15657163,623,3,1,42,3,149332.48,2,1,0,100834.22,0,30-10-2019
3113,15622478,698,1,2,40,4,105061.74,3,1,0,107815.31,1,15-09-2019
3114,15779529,620,1,1,32,5,0,2,1,1,34665.79,0,13-09-2018
3115,15636023,619,1,2,40,4,0,1,1,1,147093.84,1,24-04-2019
3116,15582066,561,1,1,21,6,0,1,1,1,36942.35,0,07-12-2016
3117,15666675,753,1,2,39,5,155062.8,1,1,1,16460.77,0,29-09-2017
3118,15732987,721,2,1,43,5,88798.34,1,0,0,45610.63,0,18-02-2018
3119,15789432,451,1,1,33,4,0,2,1,0,184954.11,0,07-09-2019
3120,15663161,680,3,2,51,3,143139.87,1,0,0,47795.43,1,16-11-2019
3121,15694879,590,2,2,23,7,0,2,1,0,196789.9,0,13-03-2016
3122,15593715,634,3,1,27,6,107027.52,1,1,0,173425.68,0,22-10-2016
3123,15575002,676,1,1,29,6,140720.93,1,1,0,36221.18,0,08-02-2017
3124,15622171,642,1,1,30,5,80964.57,2,1,0,174738.2,0,30-11-2017
3125,15795224,760,1,1,39,5,178585.46,1,1,0,67131.3,1,05-12-2017
3126,15685346,736,2,2,26,5,135889.13,1,1,1,165692.03,0,28-06-2018
3127,15691808,656,1,1,43,5,134919.85,1,1,0,194691.95,0,31-08-2018
3128,15721007,776,3,1,33,5,115130.34,1,0,0,129525.5,1,20-08-2018
3129,15794253,832,2,2,34,5,138190.13,2,0,1,146511.2,0,01-11-2017
3130,15694453,631,3,1,37,3,131519.49,2,1,1,51752.18,0,12-12-2019
3131,15813113,795,2,2,56,6,0,1,1,0,35418.69,1,04-11-2016
3132,15614187,648,3,2,39,5,126935.98,2,0,1,57995.74,0,12-03-2018
3133,15619407,615,1,1,39,4,133707.09,1,1,1,108152.75,0,31-12-2018
3134,15646227,682,1,2,27,4,97893.2,1,1,0,166144.98,0,20-06-2019
3135,15660541,694,1,1,34,4,127900.03,1,1,0,101737.8,0,23-06-2019
3136,15753874,694,1,1,37,5,143835.47,1,0,1,33326.71,0,19-11-2017
3137,15617877,607,1,1,44,5,0,2,1,1,81140.09,0,08-09-2018
3138,15772073,664,1,1,48,6,0,1,1,0,140173.17,1,20-11-2016
3139,15701537,756,1,1,60,5,0,1,1,1,166513.49,1,12-03-2018
3140,15736228,645,1,2,40,5,129596.77,1,1,1,103232.6,0,12-10-2017
3141,15780572,653,2,1,30,4,0,2,1,0,120736.04,0,11-07-2019
3142,15769596,710,3,2,24,3,110407.44,2,0,0,15832.43,1,27-10-2019
3143,15586996,697,1,2,76,5,0,2,0,1,188772.45,0,23-11-2017
3144,15722061,619,3,2,41,5,142015.76,2,1,0,114323.66,0,16-08-2018
3145,15638003,648,2,1,55,3,81370.07,1,0,1,181534.04,0,14-10-2019
3146,15775590,482,3,2,48,4,69329.47,1,0,0,102640.52,1,10-08-2019
3147,15730688,548,1,2,28,6,116755.5,2,1,1,158585.17,1,01-10-2016
3148,15753102,752,2,1,44,5,83870.33,1,1,0,178722.24,0,17-03-2018
3149,15810075,648,1,2,39,7,130694.89,2,1,1,153955.38,1,13-09-2016
3150,15723373,643,2,2,34,7,117451.47,1,1,0,65374.86,0,09-02-2016
3151,15795298,573,3,2,35,6,206868.78,2,0,1,102986.15,0,08-08-2017
3152,15584320,686,1,2,39,6,111695.62,1,0,0,136643.84,0,14-10-2016
3153,15724161,644,1,2,40,6,137285.26,4,1,0,77063.63,1,29-11-2016
3154,15750056,702,1,2,29,6,149218.39,1,1,1,9633.01,0,16-08-2017
3155,15609637,652,1,1,51,5,0,2,0,1,43496.36,0,29-05-2018
3156,15794493,641,2,1,32,5,0,2,1,1,24267.28,0,21-07-2018
3157,15569641,692,3,2,41,7,130701.29,1,1,0,59354.24,1,12-09-2016
3158,15815236,574,2,1,34,6,0,2,0,0,28269.86,0,28-06-2017
3159,15811177,643,1,2,31,6,167949.48,1,1,0,143162.34,0,30-06-2017
3160,15680587,834,1,1,23,4,131254.81,1,1,0,20199.3,0,30-03-2019
3161,15672821,591,1,1,28,6,0,2,1,1,48606.92,0,01-10-2016
3162,15767681,470,2,1,34,4,0,2,0,1,89013.67,0,13-09-2019
3163,15600379,608,2,1,34,3,86656.13,1,0,1,59890.29,0,08-11-2019
3164,15801336,649,3,2,37,6,114737.26,1,1,1,106655.88,1,08-11-2016
3165,15721592,665,1,2,38,3,0,2,1,0,156439.56,0,16-12-2019
3166,15581282,651,1,2,39,3,0,1,1,0,24176.44,0,29-11-2019
3167,15746203,555,3,1,62,4,119817.33,1,0,1,43507.1,1,27-03-2019
3168,15583137,637,1,2,48,6,130806.99,2,1,1,132005.85,1,12-08-2017
3169,15680752,675,1,2,49,5,0,1,1,1,80496.71,1,17-04-2018
3170,15688172,677,2,1,40,3,0,2,1,0,88947.56,0,23-09-2019
3171,15791373,850,3,2,35,3,80931.75,1,0,0,12639.67,1,11-10-2019
3172,15589449,815,1,2,56,7,0,3,1,1,94248.16,1,27-08-2016
3173,15692819,665,3,1,32,6,132178.67,1,0,0,11865.76,0,08-10-2016
3174,15727467,485,1,2,27,6,0,2,1,0,141449.86,0,12-06-2017
3175,15734312,577,2,1,43,6,0,2,1,1,149457.81,0,29-12-2016
3176,15764604,586,1,2,35,3,164769.02,3,1,0,119814.25,1,08-12-2019
3177,15613014,722,3,1,29,7,107233.85,2,1,0,24924.92,0,19-03-2016
3178,15759684,528,1,2,27,4,176227.07,2,0,1,139481.53,0,20-06-2019
3179,15609669,542,1,2,39,6,109949.39,2,1,1,41268.65,0,03-10-2016
3180,15685536,552,1,2,34,7,0,2,1,1,1351.41,0,19-09-2016
3181,15750447,678,1,2,60,5,117738.81,1,1,0,147489.76,1,17-12-2017
3182,15663249,575,2,2,37,4,133292.45,1,1,0,111175.09,0,20-10-2018
3183,15638646,669,1,2,43,6,160474.59,1,1,1,95963.14,0,16-04-2017
3184,15734161,636,1,1,43,7,0,2,1,0,43128.95,0,29-01-2016
3185,15631070,667,3,1,55,6,154393.43,1,1,1,137674.96,1,15-03-2017
3186,15761950,652,3,2,45,5,110827.49,1,1,1,153383.54,1,21-11-2017
3187,15649668,637,3,2,36,5,145750.45,2,1,1,96660.76,0,25-11-2017
3188,15713912,516,2,2,45,3,109044.3,1,0,1,115818.16,0,08-12-2019
3189,15586757,801,1,2,32,3,75170.54,1,1,1,37898.5,0,26-12-2019
3190,15596522,692,1,2,42,4,0,2,1,0,145222.93,0,12-07-2019
3191,15625395,585,1,2,28,6,105795.9,1,1,1,41219.09,0,01-01-2017
3192,15760570,590,1,1,32,5,0,2,1,0,59249.83,0,02-10-2017
3193,15566689,554,2,1,66,5,0,2,1,1,116747.62,0,26-11-2017
3194,15725794,659,1,2,49,4,0,1,1,0,116249.72,1,05-01-2019
3195,15673539,690,1,2,26,6,118097.87,1,1,0,61257.83,0,31-10-2016
3196,15705298,697,3,1,29,6,172693.54,1,0,0,141798.98,0,25-07-2017
3197,15675791,610,1,1,36,4,129440.3,2,1,0,102638.35,0,24-12-2018
3198,15747043,599,2,1,36,4,0,2,0,0,13210.56,0,13-09-2019
3199,15736397,544,1,1,23,4,96471.2,1,1,0,35550.97,0,18-07-2019
3200,15678201,548,1,2,46,5,0,1,1,1,104469.06,1,23-07-2018
3201,15720745,635,2,1,24,6,140197.18,1,1,1,142935.83,0,02-07-2017
3202,15637593,722,1,1,20,4,0,2,1,0,195486.28,0,18-11-2018
3203,15598070,564,1,2,33,7,135946.26,1,1,0,63170,0,10-05-2016
3204,15787550,719,1,1,69,6,0,2,1,1,58320.06,0,09-09-2017
3205,15603942,547,3,1,50,4,81290.02,3,0,1,177747.03,1,18-03-2019
3206,15733973,850,1,2,42,4,0,1,1,0,19632.64,1,21-03-2019
3207,15596761,515,3,1,60,6,113715.36,1,1,0,18424.24,1,11-06-2017
3208,15652400,667,2,1,56,4,168883.08,1,0,1,18897.78,0,26-11-2018
3209,15717893,607,3,1,36,3,143421.74,1,1,0,97879.02,0,21-11-2019
3210,15622585,525,1,1,26,5,153644.39,1,1,1,63197.88,0,02-07-2018
3211,15733964,606,2,2,53,6,109330.06,1,1,1,75860.01,0,19-02-2017
3212,15753861,686,3,2,27,6,115095.88,2,0,0,78622.46,0,16-08-2017
3213,15747097,611,1,1,35,6,0,1,1,1,23598.23,1,01-12-2016
3214,15594762,827,2,1,46,4,183276.32,1,1,1,13460.27,0,19-10-2018
3215,15667417,572,1,1,33,3,68193.72,1,1,0,19998.31,0,19-11-2019
3216,15684861,726,1,2,32,7,0,2,0,0,185075.63,0,22-05-2016
3217,15742204,579,3,1,31,3,139729.54,1,0,1,135815.38,0,07-11-2019
3218,15623502,598,2,2,56,7,98365.33,1,1,1,44251.33,0,23-06-2016
3219,15774872,663,1,1,36,4,0,2,1,0,136349.55,0,02-05-2019
3220,15611191,505,3,2,37,6,122453.97,2,1,1,52693.99,0,28-09-2016
3221,15674331,576,3,1,30,5,132174.41,2,0,0,93767.03,0,06-10-2017
3222,15619465,555,2,2,24,4,0,2,0,1,197866.55,0,07-02-2019
3223,15575247,524,1,1,30,4,0,2,1,0,126812.85,0,28-07-2019
3224,15695679,776,2,1,39,7,104349.45,1,0,0,79503.05,0,06-06-2016
3225,15713463,645,3,2,41,6,138881.04,1,1,0,129936.53,1,15-08-2017
3226,15785170,850,3,2,32,4,116968.91,1,0,0,175094.62,0,06-12-2018
3227,15796351,603,3,1,35,4,105346.03,2,1,1,130379.5,0,31-01-2019
3228,15639576,691,1,1,26,6,136623.19,1,1,0,153228,0,05-09-2017
3229,15693264,583,1,2,29,4,0,2,1,1,111285.85,0,03-08-2019
3230,15589715,584,1,2,66,6,0,1,1,0,49553.38,1,25-11-2016
3231,15769902,679,1,2,33,7,0,2,1,1,98015.85,0,07-03-2016
3232,15587177,646,1,1,36,6,124445.52,1,1,0,88481.32,0,20-07-2017
3233,15814553,559,1,2,34,7,68999.66,2,1,1,66879.27,0,21-09-2016
3234,15601550,595,2,1,36,6,85768.42,1,1,1,24802.77,0,02-09-2017
3235,15664907,527,1,1,47,3,0,1,1,0,21312.16,1,09-12-2019
3236,15612465,684,2,1,34,7,100628,2,1,1,190263.78,0,01-06-2016
3237,15810800,673,2,2,32,6,0,1,1,1,72873.33,0,04-02-2017
3238,15665760,802,2,1,38,5,0,2,0,1,57764.65,0,04-06-2018
