Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory1,Time,Confirmed,Cured,Deaths,Sno
-,-,13-06-2020,Ladakh,8:00 AM,239,62,1,2973
-,-,13-06-2020,Madhya Pradesh,8:00 AM,10443,7201,440,2974
-,-,13-06-2020,Maharashtra,8:00 AM,101141,47796,3717,2975
-,-,13-06-2020,Manipur,8:00 AM,385,77,0,2976
-,-,13-06-2020,Meghalaya,8:00 AM,44,22,1,2977
-,-,13-06-2020,Mizoram,8:00 AM,104,1,0,2978
-,-,13-06-2020,Nagaland,8:00 AM,156,49,0,2979
-,-,13-06-2020,Odisha,8:00 AM,3498,2474,10,2980
-,-,13-06-2020,Puducherry,8:00 AM,157,67,2,2981
-,-,13-06-2020,Punjab,8:00 AM,2986,2282,63,2982
-,-,13-06-2020,Rajasthan,8:00 AM,12068,8898,272,2983
-,-,13-06-2020,Sikkim,8:00 AM,63,2,0,2984
-,-,13-06-2020,Tamil Nadu,8:00 AM,40698,22047,367,2985
-,-,13-06-2020,Telengana,8:00 AM,4484,2278,174,2986
-,-,13-06-2020,Tripura,8:00 AM,961,278,1,2987
-,-,13-06-2020,Uttarakhand,8:00 AM,1724,947,21,2988
-,-,13-06-2020,Uttar Pradesh,8:00 AM,12616,7609,365,2989
-,-,13-06-2020,West Bengal,8:00 AM,10244,4206,451,2990
-,-,13-06-2020,Cases being reassigned to states,8:00 AM,7984,0,0,2991
-,-,14-06-2020,Andaman and Nicobar Islands,8:00 AM,38,33,0,2992
-,-,14-06-2020,Andhra Pradesh,8:00 AM,5965,3195,82,2993
-,-,14-06-2020,Arunachal Pradesh,8:00 AM,87,4,0,2994
-,-,14-06-2020,Assam,8:00 AM,3718,1584,8,2995
-,-,14-06-2020,Bihar,8:00 AM,6290,3956,39,2996
-,-,14-06-2020,Chandigarh,8:00 AM,345,286,5,2997
-,-,14-06-2020,Chhattisgarh,8:00 AM,1512,631,6,2998
-,-,14-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,35,2,0,2999
-,-,14-06-2020,Delhi,8:00 AM,38958,14945,1271,3000
-,-,14-06-2020,Goa,8:00 AM,523,70,0,3001
-,-,14-06-2020,Gujarat,8:00 AM,23038,15883,1448,3002
-,-,14-06-2020,Haryana,8:00 AM,6749,2803,78,3003
-,-,14-06-2020,Himachal Pradesh,8:00 AM,502,313,6,3004
-,-,14-06-2020,Jammu and Kashmir,8:00 AM,4878,2269,55,3005
-,-,14-06-2020,Jharkhand,8:00 AM,1711,816,8,3006
-,-,14-06-2020,Karnataka,8:00 AM,6824,3648,81,3007
-,-,14-06-2020,Kerala,8:00 AM,2407,1046,19,3008
-,-,14-06-2020,Ladakh,8:00 AM,437,68,1,3009
-,-,14-06-2020,Madhya Pradesh,8:00 AM,10641,7377,447,3010
-,-,14-06-2020,Maharashtra,8:00 AM,104568,49346,3830,3011
-,-,14-06-2020,Manipur,8:00 AM,449,91,0,3012
-,-,14-06-2020,Meghalaya,8:00 AM,44,22,1,3013
-,-,14-06-2020,Mizoram,8:00 AM,107,1,0,3014
-,-,14-06-2020,Nagaland,8:00 AM,163,76,0,3015
-,-,14-06-2020,Odisha,8:00 AM,3723,2594,10,3016
-,-,14-06-2020,Puducherry,8:00 AM,176,82,2,3017
-,-,14-06-2020,Punjab,8:00 AM,3063,2327,65,3018
-,-,14-06-2020,Rajasthan,8:00 AM,12401,9337,282,3019
-,-,14-06-2020,Sikkim,8:00 AM,63,4,0,3020
-,-,14-06-2020,Tamil Nadu,8:00 AM,42687,23409,397,3021
-,-,14-06-2020,Telengana,8:00 AM,4737,2352,182,3022
-,-,14-06-2020,Tripura,8:00 AM,1046,315,1,3023
-,-,14-06-2020,Uttarakhand,8:00 AM,1785,1077,23,3024
-,-,14-06-2020,Uttar Pradesh,8:00 AM,13118,7875,385,3025
-,-,14-06-2020,West Bengal,8:00 AM,10698,4542,463,3026
-,-,14-06-2020,Cases being reassigned to states,8:00 AM,7436,0,0,3027
-,-,15-06-2020,Andaman and Nicobar Islands,8:00 AM,38,33,0,3028
-,-,15-06-2020,Andhra Pradesh,8:00 AM,6163,3314,84,3029
-,-,15-06-2020,Arunachal Pradesh,8:00 AM,91,7,0,3030
-,-,15-06-2020,Assam,8:00 AM,4049,1960,8,3031
-,-,15-06-2020,Bihar,8:00 AM,6470,4170,39,3032
-,-,15-06-2020,Chandigarh,8:00 AM,352,293,5,3033
-,-,15-06-2020,Chhattisgarh,8:00 AM,1662,763,8,3034
-,-,15-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,36,2,0,3035
-,-,15-06-2020,Delhi,8:00 AM,41182,15823,1327,3036
-,-,15-06-2020,Goa,8:00 AM,564,74,0,3037
-,-,15-06-2020,Gujarat,8:00 AM,23544,16325,1477,3038
-,-,15-06-2020,Haryana,8:00 AM,7208,3003,88,3039
-,-,15-06-2020,Himachal Pradesh,8:00 AM,518,337,7,3040
-,-,15-06-2020,Jammu and Kashmir,8:00 AM,5041,2389,59,3041
-,-,15-06-2020,Jharkhand,8:00 AM,1745,905,8,3042
-,-,15-06-2020,Karnataka,8:00 AM,7000,3955,86,3043
-,-,15-06-2020,Kerala,8:00 AM,2461,1102,19,3044
-,-,15-06-2020,Ladakh,8:00 AM,549,80,1,3045
-,-,15-06-2020,Madhya Pradesh,8:00 AM,10802,7677,459,3046
-,-,15-06-2020,Maharashtra,8:00 AM,107958,50978,3950,3047
-,-,15-06-2020,Manipur,8:00 AM,458,91,0,3048
-,-,15-06-2020,Meghalaya,8:00 AM,44,25,1,3049
-,-,15-06-2020,Mizoram,8:00 AM,112,1,0,3050
-,-,15-06-2020,Nagaland,8:00 AM,168,88,0,3051
-,-,15-06-2020,Odisha,8:00 AM,3909,2708,11,3052
-,-,15-06-2020,Puducherry,8:00 AM,194,91,5,3053
-,-,15-06-2020,Punjab,8:00 AM,3140,2356,67,3054
-,-,15-06-2020,Rajasthan,8:00 AM,12694,9566,292,3055
-,-,15-06-2020,Sikkim,8:00 AM,68,4,0,3056
-,-,15-06-2020,Tamil Nadu,8:00 AM,44661,24547,435,3057
-,-,15-06-2020,Telengana,8:00 AM,4974,2377,185,3058
-,-,15-06-2020,Tripura,8:00 AM,1076,315,1,3059
-,-,15-06-2020,Uttarakhand,8:00 AM,1819,1111,24,3060
-,-,15-06-2020,Uttar Pradesh,8:00 AM,13615,8268,399,3061
-,-,15-06-2020,West Bengal,8:00 AM,11087,5060,475,3062
-,-,15-06-2020,Cases being reassigned to states,8:00 AM,6972,0,0,3063
-,-,16-06-2020,Andaman and Nicobar Islands,8:00 AM,41,33,0,3064
-,-,16-06-2020,Andhra Pradesh,8:00 AM,6456,3316,88,3065
-,-,16-06-2020,Arunachal Pradesh,8:00 AM,91,7,0,3066
-,-,16-06-2020,Assam,8:00 AM,4158,2166,8,3067
-,-,16-06-2020,Bihar,8:00 AM,6650,4409,40,3068
-,-,16-06-2020,Chandigarh,8:00 AM,354,296,6,3069
-,-,16-06-2020,Chhattisgarh,8:00 AM,1756,890,8,3070
-,-,16-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,36,5,0,3071
-,-,16-06-2020,Delhi,8:00 AM,42829,16427,1400,3072
-,-,16-06-2020,Goa,8:00 AM,592,85,0,3073
-,-,16-06-2020,Gujarat,8:00 AM,24055,16664,1505,3074
-,-,16-06-2020,Haryana,8:00 AM,7722,3565,100,3075
-,-,16-06-2020,Himachal Pradesh,8:00 AM,556,353,8,3076
-,-,16-06-2020,Jammu and Kashmir,8:00 AM,5220,2604,62,3077
-,-,16-06-2020,Jharkhand,8:00 AM,1763,905,8,3078
-,-,16-06-2020,Karnataka,8:00 AM,7213,4135,89,3079
-,-,16-06-2020,Kerala,8:00 AM,2543,1175,20,3080
-,-,16-06-2020,Ladakh,8:00 AM,555,82,1,3081
-,-,16-06-2020,Madhya Pradesh,8:00 AM,10935,7903,465,3082
-,-,16-06-2020,Maharashtra,8:00 AM,110744,56049,4128,3083
-,-,16-06-2020,Manipur,8:00 AM,490,151,0,3084
-,-,16-06-2020,Meghalaya,8:00 AM,44,25,1,3085
-,-,16-06-2020,Mizoram,8:00 AM,117,1,0,3086
-,-,16-06-2020,Nagaland,8:00 AM,177,92,0,3087
-,-,16-06-2020,Odisha,8:00 AM,4055,2854,11,3088
-,-,16-06-2020,Puducherry,8:00 AM,202,95,5,3089
-,-,16-06-2020,Punjab,8:00 AM,3267,2443,71,3090
-,-,16-06-2020,Rajasthan,8:00 AM,12981,9785,301,3091
-,-,16-06-2020,Sikkim,8:00 AM,68,4,0,3092
-,-,16-06-2020,Tamil Nadu,8:00 AM,46504,25344,479,3093
-,-,16-06-2020,Telengana,8:00 AM,5193,2766,187,3094
-,-,16-06-2020,Tripura,8:00 AM,1086,433,1,3095
-,-,16-06-2020,Uttarakhand,8:00 AM,1845,1189,24,3096
-,-,16-06-2020,Uttar Pradesh,8:00 AM,13615,8268,399,3097
-,-,16-06-2020,West Bengal,8:00 AM,11494,5494,485,3098
-,-,16-06-2020,Cases being reassigned to states,8:00 AM,7684,0,0,3099
-,-,17-06-2020,Andaman and Nicobar Islands,8:00 AM,44,33,0,3100
-,-,17-06-2020,Andhra Pradesh,8:00 AM,6841,3509,88,3101
-,-,17-06-2020,Arunachal Pradesh,8:00 AM,95,7,0,3102
-,-,17-06-2020,Assam,8:00 AM,4319,2166,8,3103
-,-,17-06-2020,Bihar,8:00 AM,6778,4644,41,3104
-,-,17-06-2020,Chandigarh,8:00 AM,358,302,6,3105
-,-,17-06-2020,Chhattisgarh,8:00 AM,1781,1036,9,3106
-,-,17-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,45,9,0,3107
-,-,17-06-2020,Delhi,8:00 AM,44688,16500,1837,3108
-,-,17-06-2020,Goa,8:00 AM,629,85,0,3109
-,-,17-06-2020,Gujarat,8:00 AM,24577,17082,1533,3110
-,-,17-06-2020,Haryana,8:00 AM,8272,3748,118,3111
-,-,17-06-2020,Himachal Pradesh,8:00 AM,560,372,8,3112
-,-,17-06-2020,Jammu and Kashmir,8:00 AM,5298,2781,63,3113
-,-,17-06-2020,Jharkhand,8:00 AM,1839,1121,9,3114
-,-,17-06-2020,Karnataka,8:00 AM,7530,4456,94,3115
-,-,17-06-2020,Kerala,8:00 AM,2622,1236,20,3116
-,-,17-06-2020,Ladakh,8:00 AM,649,85,1,3117
-,-,17-06-2020,Madhya Pradesh,8:00 AM,11083,8152,476,3118
-,-,17-06-2020,Maharashtra,8:00 AM,113445,57851,5537,3119
-,-,17-06-2020,Manipur,8:00 AM,500,159,0,3120
-,-,17-06-2020,Meghalaya,8:00 AM,44,25,1,3121
-,-,17-06-2020,Mizoram,8:00 AM,121,1,0,3122
-,-,17-06-2020,Nagaland,8:00 AM,179,92,0,3123
-,-,17-06-2020,Odisha,8:00 AM,4163,2974,11,3124
-,-,17-06-2020,Puducherry,8:00 AM,216,99,6,3125
-,-,17-06-2020,Punjab,8:00 AM,3371,2461,72,3126
-,-,17-06-2020,Rajasthan,8:00 AM,13216,9849,308,3127
-,-,17-06-2020,Sikkim,8:00 AM,70,4,0,3128
-,-,17-06-2020,Tamil Nadu,8:00 AM,48019,26782,528,3129
-,-,17-06-2020,Telengana,8:00 AM,5406,3027,191,3130
-,-,17-06-2020,Tripura,8:00 AM,1092,433,1,3131
-,-,17-06-2020,Uttarakhand,8:00 AM,1942,1216,25,3132
-,-,17-06-2020,Uttar Pradesh,8:00 AM,14091,8610,417,3133
-,-,17-06-2020,West Bengal,8:00 AM,11909,6028,495,3134
-,-,17-06-2020,Cases being reassigned to states,8:00 AM,8273,0,0,3135
-,-,18-06-2020,Andaman and Nicobar Islands,8:00 AM,44,33,0,3136
-,-,18-06-2020,Andhra Pradesh,8:00 AM,7071,3641,90,3137
-,-,18-06-2020,Arunachal Pradesh,8:00 AM,99,7,0,3138
-,-,18-06-2020,Assam,8:00 AM,4605,2642,8,3139
-,-,18-06-2020,Bihar,8:00 AM,6942,4926,44,3140
-,-,18-06-2020,Chandigarh,8:00 AM,368,303,6,3141
-,-,18-06-2020,Chhattisgarh,8:00 AM,1864,1180,10,3142
-,-,18-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,57,12,0,3143
-,-,18-06-2020,Delhi,8:00 AM,47102,17457,1904,3144
-,-,18-06-2020,Goa,8:00 AM,656,96,0,3145
-,-,18-06-2020,Gujarat,8:00 AM,25093,17430,1560,3146
-,-,18-06-2020,Haryana,8:00 AM,8832,3952,130,3147
-,-,18-06-2020,Himachal Pradesh,8:00 AM,569,372,8,3148
-,-,18-06-2020,Jammu and Kashmir,8:00 AM,5406,2914,65,3149
-,-,18-06-2020,Jharkhand,8:00 AM,1895,1151,10,3150
-,-,18-06-2020,Karnataka,8:00 AM,7734,4804,102,3151
-,-,18-06-2020,Kerala,8:00 AM,2697,1326,20,3152
-,-,18-06-2020,Ladakh,8:00 AM,687,92,1,3153
-,-,18-06-2020,Madhya Pradesh,8:00 AM,11244,8388,482,3154
-,-,18-06-2020,Maharashtra,8:00 AM,116752,59166,5651,3155
-,-,18-06-2020,Manipur,8:00 AM,552,192,0,3156
-,-,18-06-2020,Meghalaya,8:00 AM,44,30,1,3157
-,-,18-06-2020,Mizoram,8:00 AM,121,1,0,3158
-,-,18-06-2020,Nagaland,8:00 AM,193,103,0,3159
-,-,18-06-2020,Odisha,8:00 AM,4338,3047,11,3160
-,-,18-06-2020,Puducherry,8:00 AM,245,109,7,3161
-,-,18-06-2020,Punjab,8:00 AM,3497,2538,78,3162
-,-,18-06-2020,Rajasthan,8:00 AM,13542,10467,313,3163
-,-,18-06-2020,Sikkim,8:00 AM,70,4,0,3164
-,-,18-06-2020,Tamil Nadu,8:00 AM,50193,27624,576,3165
-,-,18-06-2020,Telengana,8:00 AM,5675,3071,192,3166
-,-,18-06-2020,Tripura,8:00 AM,1135,556,1,3167
-,-,18-06-2020,Uttarakhand,8:00 AM,2023,1254,26,3168
-,-,18-06-2020,Uttar Pradesh,8:00 AM,14598,8904,435,3169
-,-,18-06-2020,West Bengal,8:00 AM,12300,6533,506,3170
-,-,18-06-2020,Cases being reassigned to states,8:00 AM,8703,0,0,3171
-,-,19-06-2020,Andaman and Nicobar Islands,8:00 AM,44,33,0,3172
-,-,19-06-2020,Andhra Pradesh,8:00 AM,7518,3789,92,3173
-,-,19-06-2020,Arunachal Pradesh,8:00 AM,103,10,0,3174
-,-,19-06-2020,Assam,8:00 AM,4777,2654,9,3175
-,-,19-06-2020,Bihar,8:00 AM,7025,5056,44,3176
-,-,19-06-2020,Chandigarh,8:00 AM,374,306,6,3177
-,-,19-06-2020,Chhattisgarh,8:00 AM,1946,1228,10,3178
-,-,19-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,58,13,0,3179
-,-,19-06-2020,Delhi,8:00 AM,49979,21341,1969,3180
-,-,19-06-2020,Goa,8:00 AM,705,109,0,3181
-,-,19-06-2020,Gujarat,8:00 AM,25601,17819,1591,3182
-,-,19-06-2020,Haryana,8:00 AM,9218,4556,134,3183
-,-,19-06-2020,Himachal Pradesh,8:00 AM,595,382,8,3184
-,-,19-06-2020,Jammu and Kashmir,8:00 AM,5555,3144,71,3185
-,-,19-06-2020,Jharkhand,8:00 AM,1920,1198,11,3186
-,-,19-06-2020,Karnataka,8:00 AM,7944,4983,114,3187
-,-,19-06-2020,Kerala,8:00 AM,2794,1415,21,3188
-,-,19-06-2020,Ladakh,8:00 AM,687,95,1,3189
-,-,19-06-2020,Madhya Pradesh,8:00 AM,11426,8632,486,3190
-,-,19-06-2020,Maharashtra,8:00 AM,120504,60838,5751,3191
-,-,19-06-2020,Manipur,8:00 AM,606,199,0,3192
-,-,19-06-2020,Meghalaya,8:00 AM,44,30,1,3193
-,-,19-06-2020,Mizoram,8:00 AM,130,1,0,3194
-,-,19-06-2020,Nagaland,8:00 AM,193,103,0,3195
-,-,19-06-2020,Odisha,8:00 AM,4512,3144,11,3196
-,-,19-06-2020,Puducherry,8:00 AM,271,109,7,3197
-,-,19-06-2020,Punjab,8:00 AM,3615,2570,83,3198
-,-,19-06-2020,Rajasthan,8:00 AM,13857,10742,323,3199
-,-,19-06-2020,Sikkim,8:00 AM,70,5,0,3200
-,-,19-06-2020,Tamil Nadu,8:00 AM,52334,28641,625,3201
-,-,19-06-2020,Telengana,8:00 AM,6027,3301,195,3202
-,-,19-06-2020,Tripura,8:00 AM,1155,639,1,3203
-,-,19-06-2020,Uttarakhand,8:00 AM,2102,1386,26,3204
-,-,19-06-2020,Uttar Pradesh,8:00 AM,15181,9239,465,3205
-,-,19-06-2020,West Bengal,8:00 AM,12735,7001,518,3206
-,-,19-06-2020,Cases being reassigned to states,8:00 AM,8927,0,0,3207
-,-,20-06-2020,Andaman and Nicobar Islands,8:00 AM,45,35,0,3208
-,-,20-06-2020,Andhra Pradesh,8:00 AM,7961,3917,96,3209
-,-,20-06-2020,Arunachal Pradesh,8:00 AM,103,11,0,3210
-,-,20-06-2020,Assam,8:00 AM,4904,3039,9,3211
-,-,20-06-2020,Bihar,8:00 AM,7181,5098,50,3212
-,-,20-06-2020,Chandigarh,8:00 AM,381,315,6,3213
-,-,20-06-2020,Chhattisgarh,8:00 AM,2028,1331,10,3214
-,-,20-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,62,14,0,3215
-,-,20-06-2020,Delhi,8:00 AM,53116,23569,2035,3216
-,-,20-06-2020,Goa,8:00 AM,725,118,0,3217
-,-,20-06-2020,Gujarat,8:00 AM,26141,18159,1618,3218
-,-,20-06-2020,Haryana,8:00 AM,9743,4889,144,3219
-,-,20-06-2020,Himachal Pradesh,8:00 AM,619,388,8,3220
-,-,20-06-2020,Jammu and Kashmir,8:00 AM,5680,3194,75,3221
-,-,20-06-2020,Jharkhand,8:00 AM,1965,1332,11,3222
-,-,20-06-2020,Karnataka,8:00 AM,8281,5210,124,3223
-,-,20-06-2020,Kerala,8:00 AM,2912,1511,21,3224
-,-,20-06-2020,Ladakh,8:00 AM,744,95,1,3225
-,-,20-06-2020,Madhya Pradesh,8:00 AM,11582,8748,495,3226
-,-,20-06-2020,Maharashtra,8:00 AM,124331,62773,5893,3227
-,-,20-06-2020,Manipur,8:00 AM,681,218,0,3228
-,-,20-06-2020,Meghalaya,8:00 AM,44,33,1,3229
-,-,20-06-2020,Mizoram,8:00 AM,130,1,0,3230
-,-,20-06-2020,Nagaland,8:00 AM,198,125,0,3231
-,-,20-06-2020,Odisha,8:00 AM,4677,3297,11,3232
-,-,20-06-2020,Puducherry,8:00 AM,286,118,7,3233
-,-,20-06-2020,Punjab,8:00 AM,3832,2636,92,3234
-,-,20-06-2020,Rajasthan,8:00 AM,14156,10997,333,3235
-,-,20-06-2020,Sikkim,8:00 AM,70,5,0,3236
-,-,20-06-2020,Tamil Nadu,8:00 AM,54449,30271,666,3237
-,-,20-06-2020,Telengana,8:00 AM,6526,3353,198,3238
-,-,20-06-2020,Tripura,8:00 AM,1178,657,1,3239
-,-,20-06-2020,Uttarakhand,8:00 AM,2177,1433,26,3240
-,-,20-06-2020,Uttar Pradesh,8:00 AM,15785,9638,488,3241
-,-,20-06-2020,West Bengal,8:00 AM,13090,7303,529,3242
-,-,20-06-2020,Cases being reassigned to states,8:00 AM,9265,0,0,3243
-,-,21-06-2020,Andaman and Nicobar Islands,8:00 AM,47,36,0,3244
-,-,21-06-2020,Andhra Pradesh,8:00 AM,8452,4111,101,3245
-,-,21-06-2020,Arunachal Pradesh,8:00 AM,135,14,0,3246
-,-,21-06-2020,Assam,8:00 AM,4904,3039,9,3247
-,-,21-06-2020,Bihar,8:00 AM,7533,5529,52,3248
-,-,21-06-2020,Chandigarh,8:00 AM,404,316,6,3249
-,-,21-06-2020,Chhattisgarh,8:00 AM,2041,1394,11,3250
-,-,21-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,68,26,0,3251
-,-,21-06-2020,Delhi,8:00 AM,56746,31294,2112,3252
-,-,21-06-2020,Goa,8:00 AM,754,129,0,3253
-,-,21-06-2020,Gujarat,8:00 AM,26680,18694,1638,3254
-,-,21-06-2020,Haryana,8:00 AM,10223,5128,149,3255
-,-,21-06-2020,Himachal Pradesh,8:00 AM,656,413,8,3256
-,-,21-06-2020,Jammu and Kashmir,8:00 AM,5834,3336,81,3257
-,-,21-06-2020,Jharkhand,8:00 AM,1965,1335,11,3258
-,-,21-06-2020,Karnataka,8:00 AM,8697,5391,132,3259
-,-,21-06-2020,Kerala,8:00 AM,3039,1568,21,3260
-,-,21-06-2020,Ladakh,8:00 AM,836,117,1,3261
-,-,21-06-2020,Madhya Pradesh,8:00 AM,11724,8880,501,3262
-,-,21-06-2020,Maharashtra,8:00 AM,128205,64153,5984,3263
-,-,21-06-2020,Manipur,8:00 AM,777,232,0,3264
-,-,21-06-2020,Meghalaya,8:00 AM,44,33,1,3265
-,-,21-06-2020,Mizoram,8:00 AM,140,9,0,3266
-,-,21-06-2020,Nagaland,8:00 AM,201,138,0,3267
-,-,21-06-2020,Odisha,8:00 AM,4856,3534,12,3268
-,-,21-06-2020,Puducherry,8:00 AM,286,118,7,3269
-,-,21-06-2020,Punjab,8:00 AM,3952,2678,98,3270
-,-,21-06-2020,Rajasthan,8:00 AM,14536,11274,337,3271
-,-,21-06-2020,Sikkim,8:00 AM,70,25,0,3272
-,-,21-06-2020,Tamil Nadu,8:00 AM,56845,31316,704,3273
-,-,21-06-2020,Telengana,8:00 AM,7072,3506,203,3274
-,-,21-06-2020,Tripura,8:00 AM,1186,680,1,3275
-,-,21-06-2020,Uttarakhand,8:00 AM,2301,1450,27,3276
-,-,21-06-2020,Uttar Pradesh,8:00 AM,16594,9995,507,3277
-,-,21-06-2020,West Bengal,8:00 AM,13531,7865,540,3278
-,-,21-06-2020,Cases being reassigned to states,8:00 AM,9127,0,0,3279
-,-,22-06-2020,Andaman and Nicobar Islands,8:00 AM,48,37,0,3280
-,-,22-06-2020,Andhra Pradesh,8:00 AM,8999,4331,106,3281
-,-,22-06-2020,Arunachal Pradesh,8:00 AM,135,15,0,3282
-,-,22-06-2020,Assam,8:00 AM,5388,3360,9,3283
-,-,22-06-2020,Bihar,8:00 AM,7612,5580,53,3284
-,-,22-06-2020,Chandigarh,8:00 AM,406,316,6,3285
-,-,22-06-2020,Chhattisgarh,8:00 AM,2275,1447,11,3286
-,-,22-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,88,26,0,3287
-,-,22-06-2020,Delhi,8:00 AM,59746,33013,2175,3288
-,-,22-06-2020,Goa,8:00 AM,754,129,0,3289
-,-,22-06-2020,Gujarat,8:00 AM,27260,19349,1663,3290
-,-,22-06-2020,Haryana,8:00 AM,10635,5557,160,3291
-,-,22-06-2020,Himachal Pradesh,8:00 AM,673,425,8,3292
-,-,22-06-2020,Jammu and Kashmir,8:00 AM,5956,3382,82,3293
-,-,22-06-2020,Jharkhand,8:00 AM,2073,1406,11,3294
-,-,22-06-2020,Karnataka,8:00 AM,9150,5618,137,3295
-,-,22-06-2020,Kerala,8:00 AM,3172,1661,21,3296
-,-,22-06-2020,Ladakh,8:00 AM,837,134,1,3297
-,-,22-06-2020,Madhya Pradesh,8:00 AM,11903,9015,515,3298
-,-,22-06-2020,Maharashtra,8:00 AM,132075,65744,6170,3299
-,-,22-06-2020,Manipur,8:00 AM,841,250,0,3300
-,-,22-06-2020,Meghalaya,8:00 AM,44,33,1,3301
-,-,22-06-2020,Mizoram,8:00 AM,141,9,0,3302
-,-,22-06-2020,Nagaland,8:00 AM,211,141,0,3303
-,-,22-06-2020,Odisha,8:00 AM,5160,3720,14,3304
-,-,22-06-2020,Puducherry,8:00 AM,366,140,8,3305
-,-,22-06-2020,Punjab,8:00 AM,4074,2700,99,3306
-,-,22-06-2020,Rajasthan,8:00 AM,14930,11597,349,3307
-,-,22-06-2020,Sikkim,8:00 AM,78,25,0,3308
-,-,22-06-2020,Tamil Nadu,8:00 AM,59377,32754,757,3309
-,-,22-06-2020,Telengana,8:00 AM,7802,3731,210,3310
-,-,22-06-2020,Tripura,8:00 AM,1221,759,1,3311
-,-,22-06-2020,Uttarakhand,8:00 AM,2344,1500,27,3312
-,-,22-06-2020,Uttar Pradesh,8:00 AM,17731,10995,550,3313
-,-,22-06-2020,West Bengal,8:00 AM,13945,8297,555,3314
-,-,22-06-2020,Cases being reassigned to states,8:00 AM,7832,0,0,3315
-,-,23-06-2020,Andaman and Nicobar Islands,8:00 AM,48,37,0,3316
-,-,23-06-2020,Andhra Pradesh,8:00 AM,9372,4495,111,3317
-,-,23-06-2020,Arunachal Pradesh,8:00 AM,139,21,0,3318
-,-,23-06-2020,Assam,8:00 AM,5586,3521,9,3319
-,-,23-06-2020,Bihar,8:00 AM,7825,5781,55,3320
-,-,23-06-2020,Chandigarh,8:00 AM,411,322,6,3321
-,-,23-06-2020,Chhattisgarh,8:00 AM,2303,1513,12,3322
-,-,23-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,91,27,0,3323
-,-,23-06-2020,Delhi,8:00 AM,62655,36602,2233,3324
-,-,23-06-2020,Goa,8:00 AM,864,152,1,3325
-,-,23-06-2020,Gujarat,8:00 AM,27825,19909,1684,3326
-,-,23-06-2020,Haryana,8:00 AM,11025,5916,169,3327
-,-,23-06-2020,Himachal Pradesh,8:00 AM,727,437,8,3328
-,-,23-06-2020,Jammu and Kashmir,8:00 AM,6088,3531,85,3329
-,-,23-06-2020,Jharkhand,8:00 AM,2137,1469,11,3330
-,-,23-06-2020,Karnataka,8:00 AM,9399,5730,142,3331
-,-,23-06-2020,Kerala,8:00 AM,3310,1749,21,3332
-,-,23-06-2020,Ladakh,8:00 AM,847,136,1,3333
-,-,23-06-2020,Madhya Pradesh,8:00 AM,12078,9215,521,3334
-,-,23-06-2020,Maharashtra,8:00 AM,135796,67706,6283,3335
-,-,23-06-2020,Manipur,8:00 AM,898,250,0,3336
-,-,23-06-2020,Meghalaya,8:00 AM,44,37,1,3337
-,-,23-06-2020,Mizoram,8:00 AM,141,9,0,3338
-,-,23-06-2020,Nagaland,8:00 AM,280,141,0,3339
-,-,23-06-2020,Odisha,8:00 AM,5303,3863,15,3340
-,-,23-06-2020,Puducherry,8:00 AM,383,149,8,3341
-,-,23-06-2020,Punjab,8:00 AM,4235,2825,101,3342
-,-,23-06-2020,Rajasthan,8:00 AM,15232,11910,356,3343
-,-,23-06-2020,Sikkim,8:00 AM,78,29,0,3344
-,-,23-06-2020,Tamil Nadu,8:00 AM,62087,34112,794,3345
-,-,23-06-2020,Telengana,8:00 AM,8674,4005,217,3346
-,-,23-06-2020,Tripura,8:00 AM,1237,782,1,3347
-,-,23-06-2020,Uttarakhand,8:00 AM,2402,1521,28,3348
-,-,23-06-2020,Uttar Pradesh,8:00 AM,18322,11601,569,3349
-,-,23-06-2020,West Bengal,8:00 AM,14358,8687,569,3350
-,-,23-06-2020,Cases being reassigned to states,8:00 AM,8015,0,0,3351
-,-,24-06-2020,Andaman and Nicobar Islands,8:00 AM,50,40,0,3352
-,-,24-06-2020,Andhra Pradesh,8:00 AM,10002,4599,119,3353
-,-,24-06-2020,Arunachal Pradesh,8:00 AM,148,22,0,3354
-,-,24-06-2020,Assam,8:00 AM,5831,3762,9,3355
-,-,24-06-2020,Bihar,8:00 AM,8153,6104,56,3356
-,-,24-06-2020,Chandigarh,8:00 AM,418,322,6,3357
-,-,24-06-2020,Chhattisgarh,8:00 AM,2362,1553,12,3358
-,-,24-06-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,120,29,0,3359
-,-,24-06-2020,Delhi,8:00 AM,66602,39313,2301,3360
-,-,24-06-2020,Goa,8:00 AM,909,205,1,3361
