State,Updated On,18-44 Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years (Doses Administered),45-60 Years(Individuals Vaccinated),60+ Years (Doses Administered),60+ Years(Individuals Vaccinated),Aefi,Covaxin (Doses Administered),CoviShield (Doses Administered),Female (Doses Administered),Female(Individuals Vaccinated),First Dose Administered,Male (Doses Administered),Male(Individuals Vaccinated),Second Dose Administered,Sessions,Sites,Sputnik V (Doses Administered),Total Doses Administered,Total Individuals Vaccinated,Transgender (Doses Administered),Transgender(Individuals Vaccinated)
Sikkim,03-08-2021,347760,,188701,,107115,,292,0,643576,292557,,494089,350803,,149487,9171,24,0,643576,,216,
Sikkim,04-08-2021,348549,,189006,,107207,,292,0,644762,293122,,494904,351423,,149858,9055,27,0,644762,,217,
Sikkim,05-08-2021,349599,,189292,,107329,,293,0,646220,293753,,495935,352250,,150285,11461,33,0,646220,,217,
Sikkim,06-08-2021,350607,,189509,,107424,,293,0,647540,294313,,496921,353010,,150619,11893,30,0,647540,,217,
Sikkim,07-08-2021,350841,,189587,,107469,,293,0,647897,294469,,497154,353211,,150743,2143,9,0,647897,,217,
Sikkim,08-08-2021,350841,,189587,,107469,,293,0,647897,294469,,497154,353211,,150743,410,1,0,647897,,217,
Sikkim,09-08-2021,352027,,189808,,107554,,293,0,649389,295116,,497851,354056,,151538,9478,25,0,649389,,217,
Sikkim,10-08-2021,,,,,,,,,,,,,,,,,,,,,,
Sikkim,11-08-2021,,,,,,,,,,,,,,,,,,,,,,
Sikkim,12-08-2021,,,,,,,,,,,,,,,,,,,,,,
Sikkim,13-08-2021,,,,,,,,,,,,,,,,,,,,,,
Sikkim,14-08-2021,,,,,,,,,,,,,,,,,,,,,,
Sikkim,15-08-2021,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,16-01-2021,,,,,,,,6,1161,545,,1167,622,,0,191,149,,1167,1167,0,
Tamil Nadu,17-01-2021,,,,,,,,29,1716,759,,1745,986,,0,257,176,,1745,1745,0,
Tamil Nadu,18-01-2021,,,,,,,,42,2819,1238,,2861,1623,,0,347,201,,2861,2861,0,
Tamil Nadu,19-01-2021,,,,,,,,111,6043,3047,,6154,3106,,0,483,239,,6154,6154,1,
Tamil Nadu,20-01-2021,,,,,,,,144,8916,4644,,9060,4415,,0,695,301,,9060,9060,1,
Tamil Nadu,21-01-2021,,,,,,,,227,15427,8535,,15654,7117,,0,915,353,,15654,15654,2,
Tamil Nadu,22-01-2021,,,,,,,,355,23304,13501,,23659,10156,,0,1116,385,,23659,23659,2,
Tamil Nadu,23-01-2021,,,,,,,,510,30617,18156,,31127,12969,,0,1302,412,,31127,31127,2,
Tamil Nadu,24-01-2021,,,,,,,,591,34553,20627,,35144,14515,,0,1498,437,,35144,35144,2,
Tamil Nadu,25-01-2021,,,,,,,,740,40656,24413,,41396,16981,,0,1805,511,,41396,41396,2,
Tamil Nadu,26-01-2021,,,,,,,,896,45414,27468,,46310,18840,,0,2135,600,,46310,46310,2,
Tamil Nadu,27-01-2021,,,,,,,,1085,53110,32443,,54195,21749,,0,2558,697,,54195,54195,3,
Tamil Nadu,28-01-2021,,,,,,,,1247,60043,36828,,61290,24459,,0,2911,774,,61290,61290,3,
Tamil Nadu,29-01-2021,,,,,,,,1331,65587,40326,,66918,26589,,0,3280,822,,66918,66918,3,
Tamil Nadu,30-01-2021,,,,,,,,1495,75439,46835,,76934,30095,,0,3505,831,,76934,76934,4,
Tamil Nadu,31-01-2021,,,,,,,,1505,76304,47384,,77809,30421,,0,3812,876,,77809,77809,4,
Tamil Nadu,01-02-2021,,,,,,,,1606,83396,51872,,85002,33125,,0,4235,977,,85002,85002,5,
Tamil Nadu,02-02-2021,,,,,,,,1698,89396,55848,,91094,35237,,0,4813,1118,,91094,91094,9,
Tamil Nadu,03-02-2021,,,,,,,,1849,96901,60786,,98750,37955,,0,5656,1299,,98750,98750,9,
Tamil Nadu,04-02-2021,,,,,,,,1966,105938,66602,,107904,41292,,0,6503,1376,,107904,107904,10,
Tamil Nadu,05-02-2021,,,,,,,,2076,114781,72221,,116857,44626,,0,7213,1424,,116857,116857,10,
Tamil Nadu,06-02-2021,,,,,,,,2311,124070,78231,,126381,48140,,0,7579,1442,,126381,126381,10,
Tamil Nadu,07-02-2021,,,,,,,,2311,124978,78781,,127289,48498,,0,8007,1478,,127289,127289,10,
Tamil Nadu,08-02-2021,,,,,,,,2815,136209,85898,,139024,53116,,0,8838,1536,,139024,139024,10,
Tamil Nadu,09-02-2021,,,,,,,,2913,148002,92426,,150915,58479,,0,9608,1558,,150915,150915,10,
Tamil Nadu,10-02-2021,,,,,,,,3016,159396,98700,,162412,63699,,0,10408,1582,,162412,162412,13,
Tamil Nadu,11-02-2021,,,,,,,,3098,170270,105160,,173368,68191,,0,11199,1610,,173368,173368,17,
Tamil Nadu,12-02-2021,,,,,,,,3178,181387,111679,,184565,72869,,0,12035,1620,,184565,184565,17,
Tamil Nadu,13-02-2021,,,,,,,,3379,191824,117117,,195203,78068,,667,12436,1632,,195870,195203,18,
Tamil Nadu,14-02-2021,,,,,,,,3379,192417,117439,,195796,78339,,671,12924,1638,,196467,195796,18,
Tamil Nadu,15-02-2021,,,,,,,,3566,200355,122027,,203921,81876,,1176,13699,1660,,205097,203921,18,
Tamil Nadu,16-02-2021,,,,,,,,3673,210150,127295,,213823,86510,,2141,14633,1680,,215964,213823,18,
Tamil Nadu,17-02-2021,,,,,,,,3812,220346,132587,,224158,91552,,3579,15444,1705,,227737,224158,19,
Tamil Nadu,18-02-2021,,,,,,,,3805,224583,134445,,228388,93924,,6024,16283,1718,,234412,228388,19,
Tamil Nadu,19-02-2021,,,,,,,,4198,242005,144574,,246203,101610,,10185,17079,1759,,256388,246203,19,
Tamil Nadu,20-02-2021,,,,,,,,4417,251501,149587,,255918,106312,,13955,17628,1825,,269873,255918,19,
Tamil Nadu,21-02-2021,,,,,,,,4421,251944,149887,,256365,106459,,14122,18094,1825,,270487,256365,19,
Tamil Nadu,22-02-2021,,,,,,,,4579,257634,152972,,262213,109222,,18634,18914,1841,,280847,262213,19,
Tamil Nadu,23-02-2021,,,,,,,,4696,263790,156254,,268486,112212,,23096,19920,1848,,291582,268486,20,
Tamil Nadu,24-02-2021,,,,,,,,4813,268805,158671,,273618,114927,,26986,20826,1860,,300604,273618,20,
Tamil Nadu,25-02-2021,,,,,,,,4975,273457,160925,,278432,117487,,30463,21807,1874,,308895,278432,20,
Tamil Nadu,26-02-2021,,,,,,,,5222,279418,163867,,284640,120753,,35326,22357,1884,,319966,284640,20,
Tamil Nadu,27-02-2021,,,,,,,,5222,279418,163867,,284640,120753,,35326,22357,1884,,319966,284640,20,
Tamil Nadu,28-02-2021,,,,,,,,5222,279418,163867,,284640,120753,,35326,22783,1933,,319966,284640,20,
Tamil Nadu,01-03-2021,,,,,,,,5222,279418,163867,,284640,120753,,35326,26394,2544,,319966,284640,20,
Tamil Nadu,02-03-2021,,,,,,,,5886,309657,177871,,315543,137641,,42057,33022,2635,,357600,315543,31,
Tamil Nadu,03-03-2021,,,,,,,,6745,346684,195834,,353429,157561,,47077,46886,2788,,400506,353429,34,
Tamil Nadu,04-03-2021,,,,,,,,7946,396276,221534,,404222,182650,,51387,53106,2864,,455609,404222,38,
Tamil Nadu,05-03-2021,,,,,,,,9590,464851,256643,,474441,217754,,57713,57741,2946,,532154,474441,44,
Tamil Nadu,06-03-2021,,,,,,,,11737,542706,295856,,554443,258536,,65172,64212,3033,,619615,554443,51,
Tamil Nadu,07-03-2021,,,,,,,,12594,566414,308034,,579008,270919,,67333,66142,3057,,646341,579008,55,
Tamil Nadu,08-03-2021,,,,,,,,14584,643859,348156,,658443,310214,,73749,68867,3104,,732192,658443,73,
Tamil Nadu,09-03-2021,,,,,,,,16381,717029,387396,,651487,345989,,81977,247330,1665,,733464,733464,79,
Tamil Nadu,10-03-2021,,,,,,,,18645,801509,431539,,729539,388583,,90669,253320,1732,,820208,820208,86,
Tamil Nadu,11-03-2021,,,,,,,,21190,884041,473866,,805176,431332,,100118,377100,2941,,905294,905294,96,
Tamil Nadu,12-03-2021,,,,,,,,23812,972671,521143,,887006,475299,,109541,409140,3251,,996547,996547,105,
Tamil Nadu,13-03-2021,,,,,,,,27158,1059395,566807,,967045,519700,,119572,411600,3286,,1086617,1086617,110,
Tamil Nadu,14-03-2021,,,,,,,,28210,1080010,577143,,987144,531030,,121140,255500,1826,,1108284,1108284,111,
Tamil Nadu,15-03-2021,,,,,,,,32244,1173195,626045,,1075960,579341,,129543,418460,3345,,1205503,1205503,117,
Tamil Nadu,16-03-2021,,322414,,540610,,418950,73,40810,1383033,662519,,1282816,620171,,141027,423030,3437,,1423843,1282816,126,
Tamil Nadu,17-03-2021,,337968,,596277,,494681,76,53377,1528181,732543,,1429800,697116,,151758,444380,3573,,1581558,1429800,141,
Tamil Nadu,18-03-2021,,352791,,641931,,537882,77,68471,1626868,782055,,1533516,751309,,161823,461790,3653,,1695339,1533516,152,
Tamil Nadu,19-03-2021,,368572,,691503,,581071,78,89414,1725535,834405,,1642080,807514,,172869,500350,3899,,1814949,1642080,161,
Tamil Nadu,20-03-2021,,386626,,745519,,624307,78,119795,1821373,890975,,1757406,866260,,183762,543740,4310,,1941168,1757406,171,
Tamil Nadu,21-03-2021,,394846,,767452,,637988,78,138934,1849622,912132,,1801246,888940,,187310,408710,3120,,1988556,1801246,174,
Tamil Nadu,22-03-2021,,407952,,806084,,674759,82,168271,1917095,954239,,1889774,935356,,195592,579005,4594,,2085366,1889774,179,
Tamil Nadu,23-03-2021,,429721,,861452,,719630,82,217158,2000759,1012083,,2011826,999552,,206091,583120,4630,,2217917,2011826,191,
Tamil Nadu,24-03-2021,,444533,,903357,,756597,83,258964,2058511,1056302,,2105533,1049036,,211942,590990,4676,,2317475,2105533,195,
Tamil Nadu,25-03-2021,,459325,,947779,,795893,83,295526,2126694,1103055,,2204055,1100794,,218165,602240,4783,,2422220,2204055,206,
Tamil Nadu,26-03-2021,,475284,,994093,,832176,83,322886,2204906,1149696,,2302650,1152730,,225142,617041,4885,,2527792,2302650,224,
Tamil Nadu,27-03-2021,,492512,,1042225,,865414,84,345673,2286517,1197107,,2401267,1203922,,230923,605970,4792,,2632190,2401267,238,
Tamil Nadu,28-03-2021,,495841,,1052585,,871891,84,350269,2302910,1206786,,2421436,1214411,,231743,543590,3811,,2653179,2421436,239,
Tamil Nadu,29-03-2021,,508103,,1092063,,908271,84,366211,2381833,1250570,,2509568,1258748,,238476,669210,4938,,2748044,2509568,250,
Tamil Nadu,30-03-2021,,519616,,1125509,,937014,84,378779,2450772,1287074,,2583284,1295951,,246267,648260,4922,,2829551,2583284,259,
Tamil Nadu,31-03-2021,,529975,,1155390,,963878,85,390439,2514996,1320150,,2650411,1329998,,255024,657690,4946,,2905435,2650411,263,
Tamil Nadu,01-04-2021,,537339,,1181454,,983213,85,398362,2566950,1345688,,2703180,1357225,,262132,596320,4468,,2965312,2703180,267,
Tamil Nadu,02-04-2021,,547546,,1217971,,1007821,85,410098,2636806,1380453,,2774534,1393809,,272370,597370,4523,,3046904,2774534,272,
Tamil Nadu,03-04-2021,,554007,,1242126,,1024090,85,417195,2684694,1402974,,2821427,1418172,,280462,588890,4462,,3101889,2821427,281,
Tamil Nadu,04-04-2021,,557695,,1260859,,1035458,85,423427,2718457,1419242,,2855222,1435695,,286662,550710,4079,,3141884,2855222,285,
Tamil Nadu,05-04-2021,,558032,,1281579,,1051351,85,429313,2757774,1437337,,2892174,1454548,,294913,625230,4692,,3187087,2892174,289,
Tamil Nadu,06-04-2021,,558301,,1297088,,1062207,85,434314,2785045,1450465,,2918808,1468052,,300551,606290,4595,,3219359,2918808,291,
Tamil Nadu,07-04-2021,,558714,,1324370,,1083351,86,443519,2837018,1474497,,2967647,1492854,,312890,636020,4829,,3280537,2967647,296,
Tamil Nadu,08-04-2021,,559387,,1374899,,1125652,86,459339,2941585,1519910,,3061151,1540934,,339773,639010,4932,,3400924,3061151,307,
Tamil Nadu,09-04-2021,,561815,,1435320,,1168465,87,475882,3056564,1568125,,3166812,1598360,,365634,661150,5057,,3532446,3166812,327,
Tamil Nadu,10-04-2021,,564030,,1500643,,1208278,88,492256,3173039,1616775,,3274164,1657055,,391131,628960,4861,,3665295,3274164,334,
Tamil Nadu,11-04-2021,,564869,,1526893,,1223081,89,500185,3214497,1635052,,3316055,1680666,,398627,617770,4769,,3714682,3316055,337,
Tamil Nadu,12-04-2021,,568091,,1605441,,1274549,89,517200,3363028,1695027,,3449290,1753902,,430938,654291,5133,,3880228,3449290,361,
Tamil Nadu,13-04-2021,,571908,,1676744,,1316094,90,532413,3486913,1743614,,3565954,1821956,,453372,660880,5169,,4019326,3565954,384,
Tamil Nadu,14-04-2021,,574452,,1722775,,1342605,90,542671,3567454,1774045,,3641043,1866609,,469082,648770,5096,,4110125,3641043,389,
Tamil Nadu,15-04-2021,,578668,,1816091,,1405758,91,563954,3751831,1847635,,3801731,1953686,,514054,673000,5229,,4315785,3801731,410,
Tamil Nadu,16-04-2021,,584458,,1914345,,1466567,95,590463,3938373,1922344,,3966587,2043812,,562249,664911,5249,,4528836,3966587,431,
Tamil Nadu,17-04-2021,,589328,,1972383,,1500712,100,613357,4055687,1967033,,4063643,2096168,,605401,621790,4900,,4669044,4063643,442,
Tamil Nadu,18-04-2021,,590756,,1988812,,1510164,101,624338,4086524,1979559,,4090953,2110947,,619909,637202,5010,,4710862,4090953,447,
Tamil Nadu,19-04-2021,,594251,,2019843,,1531756,101,654271,4159105,2005846,,4147072,2140772,,666304,668830,5279,,4813376,4147072,454,
Tamil Nadu,20-04-2021,,597311,,2042371,,1546660,103,682404,4209660,2024108,,4187565,2162999,,704499,674276,5337,,4892064,4187565,458,
Tamil Nadu,21-04-2021,,600209,,2062235,,1559583,103,708301,4257263,2040308,,4223251,2182481,,742313,668784,5300,,4965564,4223251,462,
Tamil Nadu,22-04-2021,,603361,,2087506,,1576796,105,728203,4347478,2061619,,4268889,2206806,,806792,679124,5384,,5075681,4268889,464,
Tamil Nadu,23-04-2021,,607068,,2118184,,1596851,106,745060,4460496,2086468,,4323326,2236387,,882230,675120,5380,,5205556,4323326,471,
Tamil Nadu,24-04-2021,,611262,,2149759,,1614410,106,757930,4569985,2110488,,4376661,2265694,,951254,617336,4927,,5327915,4376661,479,
Tamil Nadu,25-04-2021,,612470,,2156407,,1618277,106,761022,4590051,2115700,,4388384,2272205,,962689,604336,4852,,5351073,4388384,479,
Tamil Nadu,26-04-2021,,615923,,2185555,,1637581,107,783406,4699926,2139949,,4440291,2299858,,1043041,645676,5199,,5483332,4440291,484,
Tamil Nadu,27-04-2021,,813952,,2023847,,1656603,109,814748,4809984,2165375,,4495630,2329760,,1129102,640116,5195,,5624732,4495630,495,
Tamil Nadu,28-04-2021,,819886,,2050283,,1672879,110,839740,4900908,2187074,,4544279,2356703,,1196369,576238,4597,,5740648,4544279,502,
Tamil Nadu,29-04-2021,,825686,,2075222,,1687749,111,868619,4976578,2207525,,4589747,2381715,,1255450,589646,4739,,5845197,4589747,507,
Tamil Nadu,30-04-2021,,831994,,2100415,,1701578,113,896561,5050495,2227478,,4635084,2407092,,1311972,555067,4531,,5947056,4635084,514,
Tamil Nadu,01-05-2021,,837214,,2121033,,1712362,115,910724,5120160,2244224,,4671707,2426960,,1359177,461886,3764,,6030884,4671707,523,
Tamil Nadu,02-05-2021,,832596,,2131136,,1714547,116,913563,5132852,2247811,,4679335,2431001,,1367080,402658,3365,,6046415,4679335,523,
Tamil Nadu,03-05-2021,,839058,,2150306,,1726414,116,923475,5211769,2265646,,4716835,2450657,,1418409,452408,3730,,6135244,4716835,532,
Tamil Nadu,04-05-2021,,846393,,2166969,,1735936,117,932547,5278119,2280866,,4750360,2468954,,1460306,418198,3459,,6210666,4750360,540,
Tamil Nadu,05-05-2021,,853351,,2182289,,1744776,117,941481,5337581,2294927,,4781479,2486010,,1497583,418270,3504,,6279062,4781479,542,
Tamil Nadu,06-05-2021,,862476,,2203648,,1755989,120,963716,5415472,2314086,,4823176,2508538,,1556012,436770,3669,,6379188,4823176,552,
Tamil Nadu,07-05-2021,,872912,,2225561,,1767024,121,985661,5493169,2333957,,4866561,2532046,,1612269,426050,3512,,6478830,4866561,558,
Tamil Nadu,08-05-2021,,880824,,2239487,,1774074,121,1000822,5545439,2347025,,4895451,2547862,,1650810,422980,3530,,6546261,4895451,564,
Tamil Nadu,09-05-2021,,883930,,2244165,,1776901,122,1005549,5564365,2352083,,4906062,2553413,,1663852,322700,2734,,6569914,4906062,566,
Tamil Nadu,10-05-2021,,893529,,2267276,,1789425,122,1016620,5660217,2372741,,4951333,2578019,,1725504,395270,3336,,6676837,4951333,573,
Tamil Nadu,11-05-2021,,904479,,2286716,,1799065,122,1026445,5736178,2390020,,4991388,2600786,,1771235,382670,3281,,6762623,4991388,582,
Tamil Nadu,12-05-2021,,915658,,2310165,,1810620,122,1035957,5815449,2409949,,5037596,2627062,,1813810,355450,3136,,6851406,5037596,585,
Tamil Nadu,13-05-2021,,929471,,2337722,,1823765,122,1045897,5905412,2433839,,5092140,2657709,,1859169,344020,3030,,6951309,5092140,592,
Tamil Nadu,14-05-2021,,938151,,2355329,,1831396,122,1052108,5957822,2448301,,5126070,2677175,,1883860,309750,2770,,7009930,5126070,594,
Tamil Nadu,15-05-2021,,948615,,2373734,,1839278,122,1065723,6008343,2464084,,5162834,2698147,,1911232,319540,2789,,7074066,5162834,603,
Tamil Nadu,16-05-2021,,951488,,2378644,,1841624,122,1069858,6018318,2468649,,5172965,2703711,,1915211,239270,1949,,7088176,5172965,605,
Tamil Nadu,17-05-2021,,961398,,2402529,,1851650,122,1087164,6058536,2487231,,5216811,2728966,,1928889,390414,2565,,7145700,5216811,614,
Tamil Nadu,18-05-2021,,973531,,2421501,,1859315,123,1100365,6094198,2503426,,5255610,2751567,,1938953,349377,2453,,7194563,5255610,617,
Tamil Nadu,19-05-2021,,985250,,2439234,,1866262,123,1111414,6127572,2518471,,5292027,2772935,,1946959,328197,2365,,7238986,5292027,621,
Tamil Nadu,20-05-2021,,997180,,2457011,,1873225,124,1120399,6160986,2533484,,5328713,2794590,,1952672,311607,2305,,7281385,5328713,639,
Tamil Nadu,21-05-2021,,1010184,,2475298,,1880086,124,1127840,6196730,2548862,,5366882,2817378,,1957688,311620,2226,0,7324570,5366882,642,
Tamil Nadu,22-05-2021,,1024874,,2498682,,1889605,124,1134499,6241866,2569100,,5414503,2844758,,1961862,383947,2604,0,7376365,5414503,645,
Tamil Nadu,23-05-2021,,1029907,,2504920,,1892281,124,1135878,6255672,2575158,,5428452,2852648,,1963098,259156,1850,0,7391550,5428452,646,
Tamil Nadu,24-05-2021,,1078410,,2526597,,1901026,126,1143767,6330679,2605735,,5507417,2901025,,1967029,458062,2596,0,7474446,5507417,657,
Tamil Nadu,25-05-2021,,1233814,,2546666,,1908399,126,1159495,6502046,2672515,,5690306,3017105,,1971235,641568,2730,0,7661541,5690306,686,
Tamil Nadu,26-05-2021,,1443321,,2574094,,1918723,126,1175779,6736202,2762018,,5937633,3174901,,1974348,789452,3078,0,7911981,5937633,714,
Tamil Nadu,27-05-2021,,1678796,,2614949,,1933278,126,1198182,7009391,2870799,,6228593,3357045,,1978980,842133,2815,0,8207573,6228593,749,
Tamil Nadu,28-05-2021,,1918692,,2653167,,1946732,128,1252763,7262897,2981235,,6520208,3538193,,1995452,909080,2789,0,8515660,6520208,780,
Tamil Nadu,29-05-2021,,2134830,,2686468,,1958773,129,1323927,7470844,3084329,,6781739,3696597,,2013032,933782,2606,0,8794771,6781739,813,
Tamil Nadu,30-05-2021,,2205561,,2702698,,1965148,129,1347360,7546638,3122221,,6875084,3752036,,2018914,609522,2001,0,8893998,6875084,827,
Tamil Nadu,31-05-2021,,2328317,,2749968,,1983101,129,1398688,7697166,3197073,,7063107,3865164,,2032747,883636,2504,0,9095854,7063107,870,
Tamil Nadu,01-06-2021,,2412174,,2781604,,1994628,130,1448667,7791337,3248526,,7190142,3940737,,2049862,647083,1940,0,9240004,7190142,879,
Tamil Nadu,02-06-2021,,2475113,,2806214,,2003732,130,1486152,7863019,3287723,,7286844,3998233,,2062327,591489,1754,0,9349171,7286844,888,
Tamil Nadu,03-06-2021,,2629677,,2881221,,2032962,132,1525249,8095392,3397503,,7545710,4147270,,2074931,1110367,2465,0,9620641,7545710,937,
Tamil Nadu,04-06-2021,,2788463,,2943579,,2056176,132,1579310,8296910,3499701,,7790199,4289450,,2086021,1034732,2339,0,9876220,7790199,1048,
Tamil Nadu,05-06-2021,,2879183,,2975186,,2068285,132,1633138,8385735,3556238,,7924700,4367398,,2094173,705541,1751,0,10018873,7924700,1064,
Tamil Nadu,06-06-2021,,2910677,,2986909,,2072824,132,1661068,8408425,3577141,,7972482,4394275,,2097011,403493,1109,0,10069493,7972482,1066,
Tamil Nadu,07-06-2021,,2950450,,3000710,,2078369,133,1695583,8440148,3601738,,8031685,4428871,,2104046,514480,1348,0,10135731,8031685,1076,
Tamil Nadu,08-06-2021,,2983869,,3009106,,2081619,135,1712385,8473156,3619550,,8076791,4456160,,2108750,361855,980,0,10185541,8076791,1081,
Tamil Nadu,09-06-2021,,3013380,,3016162,,2084330,135,1723335,8505457,3634233,,8116108,4480787,,2112684,348538,924,0,10228792,8116108,1088,
Tamil Nadu,10-06-2021,,3044343,,3022731,,2086846,135,1731945,8540444,3649828,,8156189,4505260,,2116225,309184,877,25,10272414,8156189,1101,
Tamil Nadu,11-06-2021,,3087391,,3034365,,2091644,135,1770029,8569989,3673630,,8215741,4540999,,2124417,368882,1058,140,10340158,8215741,1112,
Tamil Nadu,12-06-2021,,3290522,,3094824,,2115532,135,1805831,8842307,3800150,,8503345,4702048,,2145085,1192833,2220,292,10648430,8503345,1147,
Tamil Nadu,13-06-2021,,3434812,,3140460,,2134110,135,1832529,9033365,3896077,,8711904,4814660,,2154282,1015228,1802,292,10866186,8711904,1167,
Tamil Nadu,14-06-2021,,3614126,,3200509,,2159655,135,1891333,9256218,4018791,,8976866,4956876,,2171020,1217066,2193,335,11147886,8976866,1199,
Tamil Nadu,15-06-2021,,3700064,,3229605,,2172227,135,1936105,9349288,4076041,,9104491,5027189,,2181247,686688,1542,345,11285738,9104491,1261,
Tamil Nadu,16-06-2021,,3922308,,3310024,,2206638,135,1986276,9657220,4235461,,9441618,5204848,,2202233,1593852,2357,355,11643851,9441618,1309,
Tamil Nadu,17-06-2021,,4104739,,3372437,,2233154,135,2043906,9890841,4360686,,9713059,5351031,,2222053,1208426,2057,365,11935112,9713059,1342,
Tamil Nadu,18-06-2021,,4240700,,3416060,,2251458,136,2097552,10050732,4452869,,9911018,5456778,,2237656,1066866,1930,390,12148674,9911018,1371,
Tamil Nadu,19-06-2021,,4466868,,3486880,,2281775,136,2133139,10365370,4613947,,10238404,5623026,,2260510,1417621,2249,405,12498914,10238404,1431,
Tamil Nadu,20-06-2021,,4590717,,3532603,,2302968,136,2144571,10556439,4709615,,10429212,5718152,,2272203,1174817,1532,405,12701415,10429212,1445,
Tamil Nadu,21-06-2021,,4836041,,3622791,,2345177,136,2159078,10947148,4899590,,10807056,5905884,,2299610,1689629,1994,440,13106666,10807056,1582,
Tamil Nadu,22-06-2021,,5025720,,3688797,,2375180,136,2172525,11241792,5039433,,11092832,6051762,,2321960,1050430,1721,475,13414792,11092832,1637,
Tamil Nadu,23-06-2021,,5158885,,3732182,,2395404,136,2263719,11372533,5136751,,11289696,6151199,,2347092,781734,1596,536,13636788,11289696,1746,
Tamil Nadu,24-06-2021,,5399739,,3818552,,2437324,137,2366442,11681370,5324230,,11658908,6332856,,2389511,1313177,2069,607,14048419,11658908,1822,
Tamil Nadu,25-06-2021,6222352,,4891246,,3364959,,139,2449270,12028617,6674561,,12056330,7802002,,2422227,1364039,2118,670,14478557,,1994,
Tamil Nadu,26-06-2021,6489322,,4988273,,3412446,,140,2505217,12384000,6884453,,12420061,8003529,,2469980,1285585,2007,824,14890041,,2059,
Tamil Nadu,27-06-2021,6573509,,5020430,,3428007,,140,2531246,12489871,6953217,,12535263,8066587,,2486683,635680,1155,829,15021946,,2142,
Tamil Nadu,28-06-2021,6708321,,5070378,,3452698,,142,2569981,12660446,7059206,,12716906,8169942,,2514491,876317,1498,970,15231397,,2249,
Tamil Nadu,29-06-2021,6887342,,5137732,,3485350,,142,2596643,12912612,7200111,,12963745,8308005,,2546679,947238,1742,1169,15510424,,2308,
Tamil Nadu,30-06-2021,6971101,,5168878,,3502106,,143,2619254,13021219,7264601,,13072807,8375147,,2569278,838951,1205,1612,15642085,,2337,
Tamil Nadu,01-07-2021,7105140,,5223458,,3530994,,144,2633986,13223775,7374266,,13260693,8482951,,2598899,783388,1598,1831,15859592,,2375,
Tamil Nadu,02-07-2021,7296108,,5302829,,3572109,,149,2659078,13509903,7534017,,13523115,8634601,,2647931,1026676,1795,2065,16171046,,2428,
Tamil Nadu,03-07-2021,7578814,,5423431,,3633920,,149,2685792,13947931,7778832,,13922204,8854803,,2713961,1173802,1688,2442,16636165,,2530,
Tamil Nadu,04-07-2021,7645188,,5453154,,3648856,,151,2694411,14050198,7837531,,14014851,8907074,,2732347,380516,781,2589,16747198,,2593,
Tamil Nadu,05-07-2021,7746713,,5499712,,3674133,,152,2707950,14209753,7927937,,14153278,8989992,,2767280,548611,1180,2855,16920558,,2629,
Tamil Nadu,06-07-2021,7802442,,5526290,,3688490,,155,2720133,14293847,7976534,,14224524,9038014,,2792698,356126,873,3242,17017222,,2674,
